ts,voltage,temp
2025-02-06 16:58:36,1.1621,32.57
2025-02-06 16:58:38,1.1621,32.32
2025-02-06 16:58:40,1.1621,32.07
2025-02-06 16:58:42,1.1572,32.32
2025-02-06 16:58:44,1.1621,32.32
2025-02-06 16:58:46,1.1621,32.32
2025-02-06 16:58:48,1.1572,32.32
2025-02-06 16:58:50,1.1572,32.07
2025-02-06 16:58:52,1.167,32.57
2025-02-06 16:58:54,1.1621,32.57
2025-02-06 16:58:56,1.1621,32.57
2025-02-06 16:58:58,1.1621,32.57
2025-02-06 16:59:00,1.167,32.32
2025-02-06 16:59:02,1.1621,32.57
2025-02-06 16:59:04,1.1621,32.32
2025-02-06 16:59:06,1.1621,32.57
2025-02-06 16:59:08,1.1572,32.32
2025-02-06 16:59:10,1.1621,32.57
2025-02-06 16:59:12,1.1572,32.07
2025-02-06 16:59:14,1.1621,32.57
2025-02-06 16:59:16,1.167,32.32
2025-02-06 16:59:18,1.1572,32.57
2025-02-06 16:59:20,1.1621,32.32
2025-02-06 16:59:22,1.167,32.32
2025-02-06 16:59:24,1.167,32.32
2025-02-06 16:59:26,1.167,32.57
2025-02-06 16:59:28,1.1621,32.32
2025-02-06 16:59:30,1.1621,32.57
2025-02-06 16:59:32,1.1621,32.32
2025-02-06 16:59:34,1.1621,32.32
2025-02-06 16:59:36,1.1572,32.32
2025-02-06 16:59:38,1.1621,32.32
2025-02-06 16:59:40,1.1572,32.57
2025-02-06 16:59:42,1.1621,32.32
2025-02-06 16:59:44,1.1621,32.32
2025-02-06 16:59:46,1.167,32.82
2025-02-06 16:59:48,1.167,32.32
2025-02-06 16:59:50,1.1621,32.32
2025-02-06 16:59:52,1.1621,32.32
2025-02-06 16:59:54,1.1719,32.57
2025-02-06 16:59:56,1.1621,32.07
2025-02-06 16:59:58,1.1621,32.57
2025-02-06 17:00:00,1.1621,32.57
2025-02-06 17:00:02,1.167,32.57
2025-02-06 17:00:04,1.1621,32.32
2025-02-06 17:00:06,1.167,32.57
2025-02-06 17:00:08,1.1621,32.32
2025-02-06 17:00:10,1.1621,32.32
2025-02-06 17:00:12,1.1621,32.57
2025-02-06 17:00:14,1.167,32.32
2025-02-06 17:00:16,1.167,32.82
2025-02-06 17:00:18,1.167,32.82
2025-02-06 17:00:20,1.1572,32.57
2025-02-06 17:00:22,1.1621,32.57
2025-02-06 17:00:24,1.167,32.57
2025-02-06 17:00:26,1.1621,32.32
2025-02-06 17:00:28,1.1621,32.32
2025-02-06 17:00:30,1.1621,32.57
2025-02-06 17:00:32,1.1719,32.82
2025-02-06 17:00:34,1.1621,32.57
2025-02-06 17:00:36,1.1621,32.57
2025-02-06 17:00:38,1.1719,32.57
2025-02-06 17:00:40,1.1719,32.82
2025-02-06 17:00:42,1.1621,32.57
2025-02-06 17:00:44,1.167,32.57
2025-02-06 17:00:46,1.1719,32.82
2025-02-06 17:00:48,1.167,32.57
2025-02-06 17:00:50,1.1572,32.32
2025-02-06 17:00:52,1.1572,32.07
2025-02-06 17:00:54,1.1621,32.32
2025-02-06 17:00:56,1.1621,32.57
2025-02-06 17:00:58,1.1621,32.32
